id,authors,year_of_publication,title,abbreviation,journal_name,journal_volume,journal_issue,pages,created_at,updated_at      ,abstract
1107,"Roowi S., Stalmach A., Mullen W., Lean M.E., Edwards C.A., Crozier A.",2010,Green tea flavan-3-ols: colonic degradation and urinary excretion of catabolites by humans,ROOWI 2010,J Agric Food Chem,58,2,1296-304,2011-04-05 12:13:37 UTC,2015-04-13 21:45:30 UTC      ,"1. Nutrition. 2010 Nov-Dec;26(11-12):1110-6. doi: 10.1016/j.nut.2009.09.021. Epub
 2010 Jan 15.

Bioavailability and catabolism of green tea flavan-3-ols in humans.

Del Rio D(1), Calani L, Cordero C, Salvatore S, Pellegrini N, Brighenti F.

Author information:
(1)Department of Public Health, University of Parma, Parma, Italy.

OBJECTIVE: The aim of this study was to investigate green tea flavan-3-ol 
catabolism and plasma pharmacokinetic and urinary excretion by high-performance 
liquid chromatography with tandem mass spectrometry to evaluate their absolute 
bioavailability by taking into account all known and some unknown catabolites 
deriving from their interaction with the gastrointestinal tract and its host 
microflora.
METHODS: A feeding study was carried out in 20 healthy human volunteers who 
ingested 400 mL of a ready-to-drink green tea containing approximately 400 μmol 
of flavan-3-ols. Urine and plasma were collected for 4 and 24h, respectively, 
and 39 relevant catabolites were identified in these biological fluids by tandem 
mass spectrometry.
RESULTS: In biological fluids, 39 relevant flavan-3-ol catabolites were 
identified. In plasma, (-)-epigallocatechin-3-gallate was the only unmetabolized 
compound and the highest in absolute concentration compared with 
(-)-epigallocatechin and (-)-epicatechin conjugates. Colonic microflora-derived 
polyhydroxyphenyl-γ-valerolactones were by far the main urinary catabolites, 
averaging 10 times greater concentratin than flavan-3-ol conjugates. The 
calculated bioavailability was equal to 39% and it is interesting to notice the 
great variability in urinary excretion of colonic metabolites among 
participants, probably related to differences in their own colonic microflora.
CONCLUSION: This study demonstrates that green tea catechins are more 
bioavailable than previously observed when colonic ring fission metabolites are 
taken into consideration. Regular consumption of ready-to-drink green tea 
containing flavan-3-ols allows a non-marginal exposure of the human body to 
these catabolites, somehow justifying the numerous beneficial actions described 
as linked to green tea intake.

Copyright © 2010 Elsevier Inc. All rights reserved.

DOI: 10.1016/j.nut.2009.09.021
PMID: 20080030 [Indexed for MEDLINE]"
245,"Rösch D., Bergmann M., Knorr D., Kroh L.W.",2003,Structure-Antioxidant Efficiency Relationships of Phenolic Compounds and Their Contribution to the Antioxidant Activity of Sea Buckthorn Juice,RÖSCH 2003,Journal of Agricultural and Food Chemistry,51,15,4233 -4239,2015-04-13 21:45:24 UTC,2015-04-14 13:49:55 UTC      ,
130,"Ross S.A., Ziska D.S., Zhao K., ElSohly M.A.",2000,Variance of common flavonoids by brand of grapefruit juice,ROSS 2000,Fitoterapia,71,2,154-161,2004-06-05 13:48:43 UTC,2015-04-14 13:49:55 UTC      ,"1. Fitoterapia. 2000 Apr;71(2):154-61. doi: 10.1016/s0367-326x(99)00131-8.

Variance of common flavonoids by brand of grapefruit juice.

Ross SA(1), Ziska DS, Zhao K, ElSohly MA.

Author information:
(1)The National Center for Natural Products Research, Research Institute of 
Pharmaceutical Sciences, Mississippi, MS 38677, USA.

Nine commercial brands of grapefruit juice were analyzed for their flavonoid 
content by HPLC to determine if significant brand-to-brand variance in 
grapefruit juice flavonoid content exists. Flavonoid glycosides narirutin, 
naringin, hesperidin, neohesperidin, didymin, and poncirin have been identified 
in all the grapefruit juices examined. The aglycone quercetin was detected in 
only two brands. All the juices were free from methoxylated flavonoid aglycones. 
There was a significant difference in the amounts of total flavonoids and 
individual flavonoids in the nine brands. The concentration of total flavonoids 
ranged between 19.44 and 84.28 mg/100 ml juice. Naringin was found to be the 
major flavonoid followed by narirutin and hesperidin. Their concentrations 
ranged from 14.56 to 63.8; 2.25 to 12.20; and 0.24 to 3.12 mg/100 ml juice, 
respectively.

DOI: 10.1016/s0367-326x(99)00131-8
PMID: 10727812 [Indexed for MEDLINE]"
438,"Ross A.B., Kamal-Eldin A., Jung C., Shepherd M.J., Aman P.",2001,Gas chromatographic analysis of alkylresorcinols in rye (Secale cereale L) grains,ROSS 2001,Journal of the Science of Food and Agriculture,81,,1405-1411,2015-04-13 21:45:25 UTC,2015-04-13 21:45:25 UTC      ,
366,"Ross A.B., Shepherd M.J., Schupphaus M., Sinclair V., Alfaro B., Kamal-Eldin A., Aman P.",2003,Alkylresorcinols in cereals and cereal products,ROSS 2003,Journal of Agricultural and Food Chemistry,51,,4111-4118,2006-12-05 13:47:50 UTC,2015-04-14 13:49:56 UTC      ,
426,"Rossetto M., Lante A., Vanzani P., Spettoli P., Scarpa M., Rigo A.",2005,Red chicories as potent scavengers of highly reactive radicals: a study on their phenolic composition and peroxyl radical trapping capacity and efficiency,ROSSETTO 2005,Journal of Agricultural and Food Chemistry,53,21,8169-8175,2006-11-07 09:41:34 UTC,2015-04-14 13:49:56 UTC      ,
301,"Rossouw M., Marais J.",2004,"The phenolic composition of South African Pinotage, Shiraz and Cabernet Sauvignon wines",ROSSOUW 2004,South African Journal of Enology and Viticulture,25,2,94-104,2015-04-13 21:45:24 UTC,2015-04-13 21:45:24 UTC      ,
886,"Rostagno M.A., Palma M., Barroso C.G.",2007,Fast analysis of soy isoflavones by high-performance liquid chromatography with monolithic columns,ROSTAGNO 2007,Analytica Chimica Acta,582,2,243-49,2009-06-07 14:37:27 UTC,2015-04-14 13:49:57 UTC      ,"1. Anal Chim Acta. 2007 Jan 23;582(2):243-9. doi: 10.1016/j.aca.2006.08.065. Epub
 2006 Sep 16.

Fast analysis of soy isoflavones by high-performance liquid chromatography with 
monolithic columns.

Rostagno MA(1), Palma M, Barroso CG.

Author information:
(1)Departamento de Química Analitica, Facultad de Ciencias, Universidad de 
Cádiz, Puerto Real, Cádiz, Spain.

A fast method using high-performance liquid chromatography based on two 
monolithic columns has been developed for the simultaneous determination of 
isoflavones extracted from soybeans and derived foods. The 12 main isoflavones 
were resolved in 10 min in two coupled monolithic columns working at 35 degrees 
C using a elution gradient of acidified water (0.1% acetic acid) and methanol 
(0.1% acetic acid) at a flow rate of 5 mL min(-1). Retention time and relative 
area standard deviations were below 1% for all isoflavones. The method developed 
was successfully applied to several soy food samples and spiked samples. Total 
isoflavone concentration in sampled soy foods ranged from 34.28 mg L(-1) to 4.29 
mg g(-1).

DOI: 10.1016/j.aca.2006.08.065
PMID: 17386499 [Indexed for MEDLINE]"
824,"Rouau X., Cheynier V., Surget A., Gloux D., Barron C., Meudec E., Louis-Montero J., Criton M.",2003,A dehydrotrimer of ferulic acid from maize bran,ROUAU 2003,Phytochemistry,63,,899-903,2015-04-13 21:45:28 UTC,2015-04-14 13:49:57 UTC      ,"1. Phytochemistry. 2003 Aug;63(8):899-903. doi: 10.1016/s0031-9422(03)00297-8.

A dehydrotrimer of ferulic acid from maize bran.

Rouau X(1), Cheynier V, Surget A, Gloux D, Barron C, Meudec E, Louis-Montero J, 
Criton M.

Author information:
(1)Unité Mixte de Recherche Ingénirie des Agropolyméres et Technologies 
Emergentes, 2 place Pierre Viala, 34060 cedex 01, Montpellier, France. 
rouau@ensam.inra.fr

A new phenolic acid trimer was detected by coupled liquid chromatography/mass 
spectroscopy in alkali extracts of maize bran. The trimer was purified by 
preparative silica gel chromatography. The structure of the new compound was 
elucidated on the basis of 1D and 2D NMR and corresponded to a 4-O-8', 5'-5"" 
dehydrotriferulic acid.

DOI: 10.1016/s0031-9422(03)00297-8
PMID: 12895537 [Indexed for MEDLINE]"
122,"Rouseff R.L., Ting S.V.",1979,Quantitation of polymethoxylated flavones in orange juice by high-performance liquid chromatography,ROUSEFF 1979,Journal of Chromatography A,176,1,75-87,2015-04-13 21:45:23 UTC,2015-04-13 21:45:23 UTC      ,"1. J Chromatogr. 1979 Aug 1;176(1):75-87. doi: 10.1016/s0021-9673(00)92088-0.

Quantitation of polymethoxylated flavones in orange juice by high-performance 
liquid chromatography.

Rouseff RL, Ting SV.

A quantitative high-performance liquid chromatographic (HPLC) procedure for the 
determination of the five major polymethoxylated flavones (PMFs) in orange juice 
has been developed. It employs a unique ternary solvent system with coupled 
UV-fluorescence detection. The dual detectors were employed to determine the 
presence of interfering substances and served as a cross check on quantitation. 
Stop flow UV and fluorescence scanning was used to identify peaks and determine 
the presence of impurities. Although all five citrus PMFs fluoresce, some HPLC 
fluorescence peaks were too small to be of much practical use. All five citrus 
PMFs could be quantitated satisfactorily with the fixed wavelength UV (313 nm) 
detector. The HPLC procedure has been used to evaluate each step in the 
preparation. The optimum extracting solvent was selected and one time consuming 
step was eliminated, as it was found to be unnecessary. HPLC values for 
nobiletin and sinensetin are in good agreement with the thin-layer 
chromatographic (TLC) values in the literature. HPLC values for the other three 
flavones were considerably lower than those reported in the literature. The HPLC 
procedure is considerably faster than the TLC procedure with equal or superior 
precision and accuracy.

DOI: 10.1016/s0021-9673(00)92088-0
PMID: 546912 [Indexed for MEDLINE]"
30,"Rouseff, R.L., Martin, S.F., Youtsey, C.O.",1987,"Quantitative analysis of narirutin, naringin, hesperidin, and neohesperidin in Citrus",ROUSEFF 1987,Journal of Agricultural and Food Chemistry,35,6,1027-1030,2015-04-13 21:45:23 UTC,2015-04-13 21:45:23 UTC      ,
1125,"Rowland I.R., Wiseman H., Sanders T.A., Adlercreutz H., Bowey E.A.",2000,Interindividual variation in metabolism of soy isoflavones and lignans: influence of habitual diet on equol production by the gut microflora,ROWLAND 2000,Nutr Cancer,36,1,27-32,2011-04-06 23:30:39 UTC,2015-04-14 13:49:58 UTC      ,"1. Nutr Cancer. 2000;36(1):27-32. doi: 10.1207/S15327914NC3601_5.

Interindividual variation in metabolism of soy isoflavones and lignans: 
influence of habitual diet on equol production by the gut microflora.

Rowland IR(1), Wiseman H, Sanders TA, Adlercreutz H, Bowey EA.

Author information:
(1)Northern Ireland Centre for Diet and Health, University of Ulster, UK.

The soy isoflavones, daidzein and genistein, and the lignans, matairesinol and 
secoisolariciresinol, are phytoestrogens metabolized extensively by the 
intestinal microflora. Considerable important evidence is already available that 
shows extensive interindividual variation in isoflavone metabolism, and we have 
investigated the extent of this variation in a crossover study of a 
soy-containing food low or high in isoflavones (each treatment period lasted for 
17 days, and the 2 treatment periods were separated by a 25-day washout period) 
in 24 healthy subjects [19 women and 5 men, mean age 30 yr, range 19-40, mean 
body mass index 22.5 +/- 3.5 (SD) kg/m2]. There was a 16-fold variation in total 
isoflavonoid excretion in urine after the high-isoflavone treatment period. The 
variation in urinary equol excretion was greatest (664-fold), and subjects fell 
into two groups: poor equol excretors and good equol excretors (36%). A 
significant negative correlation was found between the proportion of energy from 
fat in the habitual diet and urinary equol excretion (r = -0.55; p = 0.012). 
Good equol excretors consumed less fat as percentage of energy than poor 
excretors (26 +/- 2.3% compared with 35 +/- 1.6%, p < 0.01) and more 
carbohydrate as percentage of energy than poor excretors (55 +/- 2.9% compared 
with 47 +/- 1.7%, p < 0.05). Interindividual variation in the urinary excretion 
of O-desmethyl-angolensin (O-DMA) was also apparent (76-fold after the 
high-isoflavone treatment period), but there was no relationship between equol 
excretion and O-DMA excretion. Enterolactone was the major lignan metabolite in 
urine and plasma but showed less interindividual variation than equol and O-DMA. 
It is suggested that the dietary fat intake decreases the capacity of gut 
microbial flora to synthesize equol.

DOI: 10.1207/S15327914NC3601_5
PMID: 10798213 [Indexed for MEDLINE]"
1132,"Rufer C.E., Bub A., Moseneder J., Winterhalter P., Sturtz M., Kulling S.E.",2008,"Pharmacokinetics of the soybean isoflavone daidzein in its aglycone and glucoside form: a randomized, double-blind, crossover study",RUFER 2008,Am J Clin Nutr,87,5,1314-23,2011-04-06 23:30:39 UTC,2015-04-14 13:49:59 UTC      ,"1. Am J Clin Nutr. 2008 May;87(5):1314-23. doi: 10.1093/ajcn/87.5.1314.

Pharmacokinetics of the soybean isoflavone daidzein in its aglycone and 
glucoside form: a randomized, double-blind, crossover study.

Rüfer CE(1), Bub A, Möseneder J, Winterhalter P, Stürtz M, Kulling SE.

Author information:
(1)Department of Physiology and Biochemistry of Nutrition, Max Rubner-Institute, 
Karlsruhe, Germany.

BACKGROUND: There are conflicting results in the literature on the 
bioavailability of isoflavones in the aglycone and the glucoside forms.
OBJECTIVE: The objective was to investigate the pharmacokinetics of the soy 
isoflavone daidzein (DAI) on oral administration of both the aglycone and 
glucoside form in a human intervention study. In addition, the pharmacokinetics 
of the bacterial and oxidative metabolites of DAI was assessed.
DESIGN: Seven German men aged 22-30 y participated in a randomized, double-blind 
study in a crossover design. After ingestion of pure DAI or pure 
daidzein-7-O-beta-d-glucoside (DG) (1 mg DAI aglycone equivalent/kg body 
weight), blood samples were drawn before isoflavone administration and 1, 2, 3, 
4.5, 6, 8, 10, 12, 24, and 48 h after the dose. Urine was collected before and 
0-6, 6-12, and 12-24 h after the intake of the isoflavones. The concentrations 
of DAI and its major bacterial and oxidative metabolites in plasma and urine 
were measured with isotope dilution capillary gas chromatography-mass 
spectrometry.
RESULTS: The systemic bioavailability (area under the curve; AUC(inf)), the 
maximal plasma concentration (C(max)), and the cumulative recovery of DAI in 
urine after administration of DG were 3-6 times greater than after the ingestion 
of DAI. Except for equol, which was formed by only one volunteer, all other 
quantified metabolites exhibited 2-12 times greater AUC(inf), C(max), and 
urinary recoveries after consumption of DG.
CONCLUSION: Our results show that DG exhibits a greater bioavailability than its 
aglycone when ingested in an isolated form.

DOI: 10.1093/ajcn/87.5.1314
PMID: 18469255 [Indexed for MEDLINE]"
681,"Ryan D., Robards K., Lavee S.",1999,Changes in phenolic content of olive during maturation,RYAN 1999,International Journal of Food Science and Technology,34,,265-274,2015-04-13 21:45:27 UTC,2015-04-14 13:49:59 UTC      ,
682,"Ryan D., Prenzler P.D., Lavee S., Antolovich M., Robards K.",2003,Quantitative changes in phenolic content during physiological development of the olive (Olea europaea) cultivar Hardy's Mammoth,RYAN 2003,Journal of Agricultural and Food Chemistry,51,,2532-2538,2015-04-13 21:45:27 UTC,2015-04-14 13:49:59 UTC      ,"1. J Agric Food Chem. 2003 Apr 23;51(9):2532-8. doi: 10.1021/jf0261351.

Quantitative changes in phenolic content during physiological development of the 
olive (Olea europaea) cultivar Hardy's Mammoth.

Ryan D(1), Prenzler PD, Lavee S, Antolovich M, Robards K.

Author information:
(1)School of Science and Technology and Farrer Centre, Charles Sturt University, 
Locked Bag 588, Wagga Wagga 2678, Australia.

This investigation was designed to characterize phenolic metabolism of the olive 
cultivar, Hardy's Mammoth, by examining its constitutive tissues. The phenolic 
profiles of pulp, seed, stone, and new and old season leaves were monitored over 
two fruiting seasons, to investigate possible relationships between tissues and 
phenol content and to determine the impact of alternate fruit bearing. No major 
qualitative differences in phenolic composition were found between the various 
tissues; however, distinct differences between the tissues with respect to 
quantifiable phenols were established. Relationships between 
2-(3,4-dihydroxyphenyl)ethyl (3E,4E)-4-formyl-3-(2-oxoethyl)hex-4-enoate ester, 
oleuropein, and hydroxytyrosol in pulp and leaf were identified and found to be 
related to alternate bearing. Concentrations of 5-caffeoylquinic acid in old 
season leaves differed dramatically between seasons, confirming earlier studies.

DOI: 10.1021/jf0261351
PMID: 12696932 [Indexed for MEDLINE]"
