id,authors,year_of_publication,title,abbreviation,journal_name,journal_volume,journal_issue,pages,created_at,updated_at      ,abstract
1124,"Setchell K.D., Zhao X., Shoaf S.E., Ragland K.",2009,The pharmacokinetics of S-(-)equol administered as SE5-OH tablets to healthy postmenopausal women,SETCHELL 2009_02,J Nutr,139,11,2037-43,2011-04-06 23:30:39 UTC,2015-04-14 13:50:14 UTC      ,"1. J Nutr. 2009 Nov;139(11):2037-43. doi: 10.3945/jn.109.110874. Epub 2009 Sep
23.

The pharmacokinetics of S-(-)equol administered as SE5-OH tablets to healthy 
postmenopausal women.

Setchell KD(1), Zhao X, Shoaf SE, Ragland K.

Author information:
(1)Division of Pathology and Laboratory Medicine, Department of Pediatrics, 
Cincinnati Children's Hospital Medical Center, Cincinnati, OH 45229, USA. 
kenneth.setchell@cchmc.org

The soy isoflavone metabolite, S-(-)equol, has selective affinity for estrogen 
receptor (ER)beta and also antagonizes in vivo the action of 
dihydrotestosterone. It is therefore of interest as a potential new therapeutic 
agent in hormone-dependent conditions and is under development as a 
nutraceutical. Our objective in this study was to define the pharmacokinetics of 
natural S-(-)equol after administration of SE5-OH, a newly developed S-(-)equol 
supplement made by incubation of the equol-producing bacterium Lactococcus 
garvieae with soy germ isoflavones. In a single-center, open-label, randomized, 
2-period crossover design study, the pharmacokinetics of S-(-)equol administered 
as single-bolus oral doses of 10 and 30 mg in the form of SE5-OH tablets was 
determined in 12 healthy postmenopausal women. S-(-)equol was measured in plasma 
and urine collected at timed intervals over a 48-h period postdosing using 
tandem MS. Equol-producer status was also determined after a soymilk challenge 
conducted after the pharmacokinetic sampling was complete. S-(-)equol was 
rapidly absorbed after oral administration and attained high plasma 
concentrations, with a plasma elimination half-life of 8 h. The maximum plasma 
concentration/dose, area under the plasma concentration-time curve from time 0 
to infinity/dose, and the fraction of dose excreted in urine (%f(e,u)) were 
similar for the 2 doses, indicating a dose-proportional response in total 
S-(-)equol pharmacokinetics. The systemic bioavailability of S-(-)equol was very 
high, as the %f(e,u) was 82% for both doses, which is greater than published 
data for the soy isoflavones daidzein and genistein. Three participants were 
determined to be equol-producers, representing a 25% frequency, and 
equol-producer status had no effect on natural S-(-)equol pharmacokinetics.

DOI: 10.3945/jn.109.110874
PMID: 19776178 [Indexed for MEDLINE]"
809,"Shahidi F., Amarowicz R., Abou-Gharbia H.A., Shehata A.A.Y.",1997,Endogenous antioxidants and stability of sesame oil as affected by processing and storage,SHAHIDI 1997,Journal of the American Oil Chemists' Society,74,2,143-148,2015-04-13 21:45:28 UTC,2015-04-13 21:45:28 UTC      ,Abstract not found
785,"Shahidi F., Liyana-Pathirana C.M., Wall D.S.",2006,Antioxidant activity of white and black sesame seeds and their hull fractions,SHAHIDI 2006,Food Chemistry,99,,478-483,2007-06-12 11:43:25 UTC,2015-04-13 21:45:28 UTC      ,Abstract not found
191,"Shahrzad S., Bitsch I.",1996,Determination of some pharmacologically active phenolic acids in juices by high-performance liquid chromatography,SHAHRZAD 1996,Journal of Chromatography,741,2,223-231,2015-04-13 21:45:24 UTC,2015-04-14 13:50:15 UTC      ,Abstract not found
711,"Shan B., Cai Y.Z., Sun M., Corke H.",2005,Antioxidant capacity of 26 spice extracts and characterization of their phenolic constituents,SHAN 2005,Journal of Agricultural and Food Chemistry,53,20,7749-7759,2007-05-11 11:16:22 UTC,2015-04-14 13:50:15 UTC      ,"1. J Agric Food Chem. 2005 Oct 5;53(20):7749-59. doi: 10.1021/jf051513y.

Antioxidant capacity of 26 spice extracts and characterization of their phenolic 
constituents.

Shan B(1), Cai YZ, Sun M, Corke H.

Author information:
(1)Department of Botany and Department of Zoology, The University of Hong Kong, 
Pokfulam Road, Hong Kong.

Total equivalent antioxidant capacity (TEAC) and phenolic content of 26 common 
spice extracts from 12 botanical families were investigated. Qualitative and 
quantitative analyses of major phenolics in the spice extracts were 
systematically conducted by reversed-phase high-performance liquid 
chromatography (RP-HPLC). Many spices contained high levels of phenolics and 
demonstrated high antioxidant capacity. Wide variation in TEAC values 
(0.55-168.7 mmol/100 g) and total phenolic content (0.04-14.38 g of gallic acid 
equivalent/100 g) was observed. A highly positive linear relationship (R2= 0.95) 
obtained between TEAC values and total phenolic content showed that phenolic 
compounds in the tested spices contributed significantly to their antioxidant 
capacity. Major types of phenolic constituents identified in the spice extracts 
were phenolic acids, phenolic diterpenes, flavonoids, and volatile oils (e.g., 
aromatic compounds). Rosmarinic acid was the dominant phenolic compound in the 
six spices of the family Labiatae. Phenolic volatile oils were the principal 
active ingredients in most spices. The spices and related families with the 
highest antioxidant capacity were screened, e.g., clove in the Myrtaceae, 
cinnamon in the Lauraceae, oregano in the Labiatae, etc., representing potential 
sources of potent natural antioxidants for commercial exploitation. This study 
provides direct comparative data on antioxidant capacity and total and 
individual phenolics contents of the 26 spice extracts.

DOI: 10.1021/jf051513y
PMID: 16190627 [Indexed for MEDLINE]"
92,"Shao W., Powell C., Clifford M.N.",1995,"The analysis by HPLC of green, black and Pu'er teas produced in Yunnan",SHAO 1995,Journal of the Science of Food and Agriculture,69,,535-540,2003-12-05 10:41:49 UTC,2015-04-13 21:45:23 UTC      ,Abstract not found
1301,"Sharma, P., Gujral, H.S.",2011,Effect of sand roasting and microwave cooking on antioxidant activity of barley,SHARMA 2011,Food Research International,44,1,235-240,2015-04-13 21:45:31 UTC,2015-04-13 21:45:31 UTC      ,Abstract not found
1273,"Sharma P., Gujral H.S., Singh B.",2012,Antioxidant activity of barley as affected by extrusion cooking,SHARMA 2012,Food Chemistry,131,4,1406-1413,2015-04-13 21:45:31 UTC,2015-04-13 21:45:31 UTC      ,Abstract not found
808,"Shimoda M., Nakada Y., Nakashima M., Osajima Y.",1997,Quantitative comparison of volatile flavor compounds in deep-roasted and light-roasted sesame seed oil,SHIMODA 1997,Journal of Agricultural and Food Chemistry,45,,3193-3196,2015-04-13 21:45:28 UTC,2015-04-13 21:45:28 UTC      ,Abstract not found
1017,"Shimoi K., Okada H., Furugori M., Goda T., Takase S., Suzuki M., Hara Y., Yamamoto H., Kinae N.",1998,Intestinal absorption of luteolin and luteolin 7-O-beta-glucoside in rats and humans,SHIMOI 1998,FEBS Lett,438,3,220-4,2015-04-13 21:45:29 UTC,2015-04-14 13:50:17 UTC      ,Abstract not found
390,"Shon M.Y., Sang-Do C., Goon-Gjung K., Sang-Hae N., Nak-Ju S.",2004,"Antimutagenic, antioxidant and free radical scavenging activity of ethyl acetate extracts from white, yellow and red onions",SHON 2004,Food and Chemical Toxicology,42,4,659-666,2015-04-13 21:45:25 UTC,2015-04-14 13:50:18 UTC      ,"1. Food Chem Toxicol. 2004 Apr;42(4):659-66. doi: 10.1016/j.fct.2003.12.002.

Antimutagenic, antioxidant and free radical scavenging activity of ethyl acetate 
extracts from white, yellow and red onions.

Shon MY(1), Choi SD, Kahng GG, Nam SH, Sung NJ.

Author information:
(1)Department of Food and Nutrition, Institute of Agriculture and Life Science, 
Gyeongsang National University, 900 Gaza-dong chinju city, South Korea.

The beneficial effects of red, yellow and white onion extracts have been 
assessed by antioxidant activity and antimutagenic activity. And the effects 
compared to BHT and ascorbic acid. Total phenolic compounds and flavonoids in 
onion extracts were determined. Yellow onion extract had more organic acid and 
free sugar than those detected in the white and red onion extract. The 
scavenging activity of DPPH radical and H(2)O(2) were increased depending on the 
concentration. The antioxidant activities using beta-carotene-linoleate system 
and reducing power were increased but the effect was small to that of BHT and 
ascorbic acid. After digested, extracts showed antimutagenic activities, and it 
seems that they inhibit the mutagenicity for digesting. This study demonstrated 
that the antimutagenicities and antioxidant properties of ethyl acetate extract 
against mutagens were related to their phenols and flavonoids, which are heat 
stable and losses digestive juices are relatively low.

DOI: 10.1016/j.fct.2003.12.002
PMID: 15019191 [Indexed for MEDLINE]"
787,"Shyu, Y. S., Hwang, L. S.",2002,Antioxidative activity of the crude extract of lignan glycosides from unroasted Burma black sesame meal,SHYU 2002,Food Research International,35,,357-365,2007-07-12 15:56:59 UTC,2015-04-13 21:45:28 UTC      ,Abstract not found
108,"Siddiq M., Cash J.N.",2000,Physico-chemical properties of polyphenol oxidase from d'anjou and Bartlett pears (Pyrus communis L.),SIDDIQ 2000,Journal of Food Processing and Preservation,24,,353-364,2003-12-05 10:41:49 UTC,2015-04-13 21:45:23 UTC      ,Abstract not found
877,"Siger A., Nogala-Kalucka M., Lampart-Szczapa E.",2008,The content and antioxidant activity of phenolic compounds in cold-pressed plant oils,SIGER 2008,Journal of Food Lipids,15,2,137-49,2009-05-06 08:45:10 UTC,2015-04-13 21:45:28 UTC      ,Abstract not found
1175,"Sikora E., Cieslik E., Leszczynska T., Filipiak-Florkiewicz A., Pisulewski P.M.",2008,The antioxidant activity of selected cruciferous vegetables subjected to aquathermal processing,SIKORA 2008,Food Chemistry,107,1,55-9,2015-04-13 21:45:30 UTC,2015-04-13 21:45:30 UTC      ,Abstract not found
1001,"Silberberg M., Gil-Izquierdo A., Combaret L., Remesy C., Scalbert A., Morand C.",2006,Flavanone metabolism in healthy and tumor-bearing rats,SILBERBERG 2006,Biomed Pharmacother,60,9,529-35,2015-04-13 21:45:29 UTC,2015-04-14 13:50:19 UTC      ,"1. Biomed Pharmacother. 2006 Nov;60(9):529-35. doi: 10.1016/j.biopha.2006.07.083.
 Epub 2006 Aug 28.

Flavanone metabolism in healthy and tumor-bearing rats.

Silberberg M(1), Gil-Izquierdo A, Combaret L, Remesy C, Scalbert A, Morand C.

Author information:
(1)Unité des Maladies Métaboliques et Micronutriments, Inra, Centre de Recherche 
de Clermont-Ferrant/Theix, 63122 Saint-Genès-Champanelle, France. 
msilber@clermont.inra.fr

Flavanones, the main polyphenols of citrus fruits, are thought to contribute to 
the protective effects of these fruits against cardiovascular diseases and 
cancer. The metabolism of naringin (naringenin 7-O-neohesperidoside) is studied 
here in healthy (sham-operated, ShO) and tumor-bearing (TuB) rats. The tumor was 
induced by implanting Yoshida's sarcoma in hindlimb. Both groups received for 7 
days a semi-synthetic diet containing 0.5% naringin in per feeding conditions. 
Flavanones were analyzed in plasma, liver, kidney and urine by tandem mass 
spectrometry. Naringenin conjugates (essentially glucuronides) accounted for up 
to 98% of the total flavanones in plasma. Low amounts of hesperetin (4'-O-methyl 
naringénine) and isosakuranetin (3'-hydroxy-4'-O-methylnaringenin) were also 
detected in all biological samples and accounted for 2% of the total flavanones 
in plasma. They were largely present as aglycones. The in vivo hydroxylation of 
flavanones is described here for the first time. Total concentrations of 
naringenin metabolites reached 17.3+/-2.7 microM in plasma 6 hours after the 
beginning of the meal in healthy rats and only 10.6+/-1.3 microM in TuB rats. 
The nature of metabolites was similar in both healthy and TuB rats and in 
plasma, tissues and urine. The lower concentration of flavanones in the TuB rats 
suggests that disease and more particularly cancer, may affect the 
bioavailability of flavonoids.

DOI: 10.1016/j.biopha.2006.07.083
PMID: 16952436 [Indexed for MEDLINE]"
168,"Silva B.M., Andrade P.B., Mendes G.C., Valentao P., Seabra R.M., Ferreira M.A.",2000,Analysis of phenolic compounds in the evaluation of commercial quince jam authenticity,SILVA 2000_01,Journal of Agricultural and Food Chemistry,48,7,2853-2857,2015-04-13 21:45:23 UTC,2015-04-14 13:50:20 UTC      ,"1. J Agric Food Chem. 2000 Jul;48(7):2853-7. doi: 10.1021/jf9911040.

Analysis of phenolic compounds in the evaluation of commercial quince jam 
authenticity.

Silva BM(1), Andrade PB, Mendes GC, Valentão P, Seabra RM, Ferreira MA.

Author information:
(1)CEQUP/Lab. de Farmacognosia and Lab. de Bromatologia, Faculdade de Farmácia, 
Universidade do Porto, R. Aníbal Cunha., 4050 Porto, Portugal.

The phenolic compounds present in 17 samples of Portuguese commercial and three 
homemade quince jams were analyzed by reversed-phase HPLC/DAD, to determine 
their authenticity. Two different extraction methods were needed for the 
complete definition of quince jams profiles, one of them including an Amberlite 
XAD-2 cleaning step. These analyses showed that all the samples presented a 
similar profile composed of at least eight identified phenolic compounds, 
several unidentified characteristic procyanidin polymers, and sodium benzoate as 
preservative of quince jams. Several samples also contained arbutin, suggesting 
that these quince jam samples were fraudulently adulterated with pear puree.

DOI: 10.1021/jf9911040
PMID: 10898635 [Indexed for MEDLINE]"
169,"Silva B.M., Andrade P.B., Valentao P., Mendes G.C., Seabra R.M., Ferreira M.A.",2000,Phenolic profile in the evaluation of commercial quince jellies authenticity,SILVA 2000_02,Food Chemistry,71,2,281-285,2015-04-13 21:45:23 UTC,2015-04-13 21:45:23 UTC      ,Abstract not found
170,"Silva B.M., Andrade P.B., Ferreres F., Domingues A.L., Seabra R.M., Ferreira M.A.",2002,Phenolic profile of quince fruit (Cydonia oblonga Miller) (pulp and peel),SILVA 2002,Journal of Agricultural and Food Chemistry,50,16,4615-4618,2015-04-13 21:45:23 UTC,2015-04-14 13:50:21 UTC      ,Abstract not found
171,"Silva B.M., Branquinho-Andrade P., Goncalves A.C., Seabra R.M., Oliveira M.B., Ferreira M.A.",2004,"Influence of jam processing upon contents of phenolics, organic acids and free amino acids in quince fruit (Cydonia oblonga Miller)",SILVA 2004,European Food Research and Technology,218,4,385-389,2015-04-13 21:45:23 UTC,2015-04-13 21:45:23 UTC      ,Abstract not found
276,"Simonetti P., Pietta P., Testolin G.",1997,Polyphenol content and total antioxidant potential of selected Italian wines,SIMONETTI 1997,Journal of Agricultural and Food Chemistry,45,4,1152-1155,2005-05-08 11:39:23 UTC,2015-04-13 21:45:24 UTC      ,Abstract not found
883,"Simonne A.H., Smith M., Weaver D.B., Vail T., Barnes S., Wei C.I.",2000,Retention and changes of soy isoflavones and carotenoids in immature soybean seeds (Edamame) during processing,SIMONNE 2000,Journal of Agricultural and Food Chemistry,48,12,6061-69,2009-11-06 09:57:19 UTC,2015-04-14 13:50:22 UTC      ,"1. J Agric Food Chem. 2000 Dec;48(12):6061-9. doi: 10.1021/jf000247f.

Retention and changes of soy isoflavones and carotenoids in immature soybean 
seeds (Edamame) during processing.

Simonne AH(1), Smith M, Weaver DB, Vail T, Barnes S, Wei CI.

Author information:
(1)Department of Nutrition and Food Science, 328 Spidle Hall, Auburn University, 
Auburn, Alabama 36849, USA. asimonne@gnv.ifas.ufl.edu

Isoflavones and carotenoids in four experimental genotypes and Hutcheson 
cultivar soybeans were evaluated as a function of processing treatments and 
maturity. Total isoflavone and carotenoid contents were affected by genotypes 
and maturity stages (p < 0.0001). Total isoflavones ranged from 472 microg/g (in 
NTCPR93-40) to 2280 microg/g (in Hutcheson). Lutein contents ranged from 895 (in 
NTCPR93-286) to 2119 (in Honey Brown), and beta-carotene ranged from 291 (in 
Hutcheson) to 491 (in NICPR92-40) microg/100 g. Mean total isoflavone retention 
percentages in immature Hutcheson soybeans were 46% (boiling), 53% (freezing), 
and 40% (freeze-drying). Mean retentions of lutein and beta-carotene, 
respectively, were 92 and 73% in frozen, 62 and 62% in boiled, and 34 and 27% in 
freeze-dried soybeans. Boiling caused a substantial increase in daidzin, 
genistin, and genistein. The results show that post-harvest changes in total 
isoflavones and carotenoids in soybeans are influenced by processing methods, 
but genotype has an effect on isoflavone and carotenoid profiles during seed 
development.

DOI: 10.1021/jf000247f
PMID: 11141271 [Indexed for MEDLINE]"
